,title,handle,price,sku,quantity,available
5389,"2 Door Refrigerator Merchandiser (Sliding), 48 cu ft",https://bestwareshop.com/products/2-door-refrigerator-merchandiser-sliding-48-cu-ft,2394.99,EMGR48,1,True
5390,"2 Door Chromatography Refrigerator (Sliding Doors), 33 cu ft",https://bestwareshop.com/products/2-door-chromatography-refrigerator-sliding-doors-33-cu-ft,2657.99,EMGR33C,1,True
5391,"2 Door Refrigerator Merchandiser (Sliding), 33 cu ft",https://bestwareshop.com/products/2-door-refrigerator-merchandiser-sliding-33-cu-ft,2025.99,EMGR33,1,True
5392,"1 Door Chromatography Refrigerator (Swing Door), 24 cu ft",https://bestwareshop.com/products/1-door-chromatography-refrigerator-swing-door-24-cu-ft,1919.99,EMGR24C,1,True
5393,"1 Door Refrigerator Merchandiser, 23 cu ft",https://bestwareshop.com/products/1-door-refrigerator-merchandiser-23-cu-ft,1387.99,EMGR24,1,True
5394,"1 Door Refrigerator Merchandiser, 20 cu ft",https://bestwareshop.com/products/1-door-refrigerator-merchandiser-20-cu-ft,1323.99,EMGR20,1,True
5395,"1 Door Refrigerator Merchandiser, 10 cu ft",https://bestwareshop.com/products/1-door-refrigerator-merchandiser-10-cu-ft,1218.99,EMGR10,1,True
5396,"3 Glass Door Freezer, 69 cu ft_Merchandiser",https://bestwareshop.com/products/3-glass-door-freezer-69-cu-ft_merchandiser,7191.99,EMGF69,1,True
5397,"2 Glass Door Freezer, 48 cu ft_Merchandiser",https://bestwareshop.com/products/2-glass-door-freezer-48-cu-ft_merchandiser,4518.99,EMGF48,1,True
5398,"2 Glass Door Freezer, 36 cu ft_Merchandiser",https://bestwareshop.com/products/2-glass-door-freezer-36-cu-ft_merchandiser,4084.99,EMGF36,1,True
5399,"1 Glass Door Freezer, 23 cu ft_Merchandiser",https://bestwareshop.com/products/1-glass-door-freezer-23-cu-ft_merchandiser,3300.99,EMGF23,1,True
5400,"2 Wide Section - 4 Half Door Refrigerator, Top Glass & Bottom Solid, 59""_Top Mount",https://bestwareshop.com/products/2-wide-section-4-half-door-refrigerator-top-glass-bottom-solid-59_top-mount,3621.99,EGSWH4,1,True
5401,"3 Section - 6 Half Door Refrigerator, Top Glass & Bottom Solid, 75""_Bottom Mount Solid",https://bestwareshop.com/products/3-section-6-half-door-refrigerator-top-glass-bottom-solid-75_bottom-mount-solid,4473.99,EGSH6,1,True
5402,"2 Section - 4 Half Door Refrigerator, Top Glass & Bottom Solid, 49 3/4""_Top Mount",https://bestwareshop.com/products/2-section-4-half-door-refrigerator-top-glass-bottom-solid-49-3-4_top-mount,3251.99,EGSH4,1,True
5403,"1 Section - 2 Half Door Refrigerator,Top Glass & Bottom Solid, 29 1/4""_Top Mount",https://bestwareshop.com/products/1-section-2-half-door-refrigerator-top-glass-bottom-solid-29-1-4_top-mount,2277.99,EGSH2,1,True
5404,"1 Section - 2 Half Door Dual Temp, Top Glass & Bottom Solid, 29 1/4""_Top Mount",https://bestwareshop.com/products/1-section-2-half-door-dual-temp-top-glass-bottom-solid-29-1-4_top-mount,2508.99,EGSDH2,1,True
5405,"2 Lid Chiller, 65"" - Black Exterior",https://bestwareshop.com/products/2-lid-chiller-65-black-exterior,1909.99,EGC65,1,True
5406,"2 Lid Chiller, 50"" - Black Exterior",https://bestwareshop.com/products/2-lid-chiller-50-black-exterior,1813.99,EGC50,1,True
5407,"1 Lid Chiller, 37"" - Black Exterior",https://bestwareshop.com/products/1-lid-chiller-37-black-exterior,1581.99,EGC37,1,True
5408,"1 Keg Nitro Cold Brew Coffee Dispenser, 23"" (One 1-Faucet Tower) - Black Exterior",https://bestwareshop.com/products/1-keg-nitro-cold-brew-coffee-dispenser-23-one-1-faucet-tower-black-exterior,2664.99,ECF1,1,True
5409,"4 Drawer Chef Bases, 96""",https://bestwareshop.com/products/4-drawer-chef-bases-96,4542.99,ECB96D4,1,True
5410,"4 Drawer Chef Bases, 82""",https://bestwareshop.com/products/4-drawer-chef-bases-82,3928.99,ECB82D4,1,True
5411,"4 Drawer Chef Bases, 86""  Everest",https://bestwareshop.com/products/4-drawer-chef-bases-86-everest,3949.99,ECB82-86-D4,ea,True
5412,"4 Drawer Chef Bases, 86""",https://bestwareshop.com/products/4-drawer-chef-bases-86,4103.99,ECB82-86D4,1,True
5413,"4 Drawer Chef Bases, 84""  Everest",https://bestwareshop.com/products/4-drawer-chef-bases-84-everest,3798.99,ECB82-84-D4,ea,True
5414,"4 Drawer Chef Bases, 84""",https://bestwareshop.com/products/4-drawer-chef-bases-84,4011.99,ECB82-84D4,1,True
5415,"4 Drawer Chef Bases, 72""",https://bestwareshop.com/products/4-drawer-chef-bases-72,3453.99,ECB72D4,1,True
5416,"2 Drawer Chef Bases, 52""",https://bestwareshop.com/products/2-drawer-chef-bases-52,2907.99,ECB52D2,1,True
5417,"2 Drawer Chef Bases, 60""",https://bestwareshop.com/products/2-drawer-chef-bases-60,3063.99,ECB52-60D2,1,True
5418,"2 Drawer Chef Bases, 48""",https://bestwareshop.com/products/2-drawer-chef-bases-48,2837.99,ECB48D2,1,True
5419,"2 Drawer Chef Bases, 36""",https://bestwareshop.com/products/2-drawer-chef-bases-36,2744.99,ECB36D2,1,True
5420,"1 Section Wide Half Door Refrigerator, 29 1/4""_Bottom Mount Solid",https://bestwareshop.com/products/1-section-wide-half-door-refrigerator-29-1-4_bottom-mount-solid,2052.99,EBWRH2,1,True
5421,"1 Section Wide Half Door (1/2 Ref & 1/2 Fzr) Dual Temp, 29 1/4""_Bottom Mount Solid",https://bestwareshop.com/products/1-section-wide-half-door-1-2-ref-1-2-fzr-dual-temp-29-1-4_bottom-mount-solid,2572.99,EBWRFH2,1,True
5422,"1 Wide Door Refrigerator, 29 1/4""_Bottom Mount Solid",https://bestwareshop.com/products/1-wide-door-refrigerator-29-1-4_bottom-mount-solid,1923.99,EBWR1,1,True
5423,"1 Section Wide Half Door Freezer, 29 1/4""_Bottom Mount Solid",https://bestwareshop.com/products/1-section-wide-half-door-freezer-29-1-4_bottom-mount-solid,2331.99,EBWFH2,1,True
5424,"1 Wide Door Freezer, 29 1/4""_Bottom Mount Solid",https://bestwareshop.com/products/1-wide-door-freezer-29-1-4_bottom-mount-solid,2201.99,EBWF1,1,True
5425,"2 Door (1/2 Ref & 1/2 Fzr) Dual Temp, 49 5/8""_Bottom Mount Solid",https://bestwareshop.com/products/2-door-1-2-ref-1-2-fzr-dual-temp-49-5-8_bottom-mount-solid,3478.99,EBSRF2,1,True
5426,"2 Door Refrigerator, 49 5/8""_Bottom Mount Solid",https://bestwareshop.com/products/2-door-refrigerator-49-5-8_bottom-mount-solid,2634.99,EBSR2,1,True
5427,"2 Door Freezer, 49 5/8""_Bottom Mount Solid",https://bestwareshop.com/products/2-door-freezer-49-5-8_bottom-mount-solid,3385.99,EBSF2,1,True
5428,"3 Door (2/3 Ref & 1/3 Fzr) Dual Temp, 75""_Bottom Mount",https://bestwareshop.com/products/3-door-2-3-ref-1-3-fzr-dual-temp-75_bottom-mount,4171.99,EBRF3,1,True
5429,"2 door (1/2 ref 7 1/2 frz) dual temp freezer 54 1/4""",https://bestwareshop.com/products/2-door-1-2-ref-7-1-2-frz-dual-temp-freezer-54-1-4,3649.99,EBRF2D,ea,True
5430,"2 Door (1/2 Ref & 1/2 Fzr) Dual Temp, 54 1/4""_Bottom Mount Solid",https://bestwareshop.com/products/2-door-1-2-ref-1-2-fzr-dual-temp-54-1-4_bottom-mount-solid,3643.99,EBRF2,1,True
5431,"3 Door Refrigerator, 75""_Bottom Mount Solid",https://bestwareshop.com/products/3-door-refrigerator-75_bottom-mount-solid,3880.99,EBR3,1,True
5432,"2 DOOR REFRIGERATOR, 54/1/4''",https://bestwareshop.com/products/2-door-refrigerator-54-1-4,2798.99,EBR2D,ea,True
5433,"2 Door Refrigerator, 54 1/4""_Bottom Mount Solid",https://bestwareshop.com/products/2-door-refrigerator-54-1-4_bottom-mount-solid,2796.99,EBR2,1,True
5434,"1 DOOR REFRIGERATOR ,27''",https://bestwareshop.com/products/1-door-refrigerator-27,1898.99,EBR1-D,ea,True
5435,"1 Door Refrigerator, 27""_Bottom Mount Solid",https://bestwareshop.com/products/1-door-refrigerator-27_bottom-mount-solid,1794.99,EBR1,1,True
5436,"2 NARROW DOOR REFRIGERATOR,39''",https://bestwareshop.com/products/2-narrow-door-refrigerator-39,2549.99,EBNR2D,ea,True
5437,"2 Narrow Door Refrigerator, 39 1/2""_Bottom Mount Solid",https://bestwareshop.com/products/2-narrow-door-refrigerator-39-1-2_bottom-mount-solid,2379.99,EBNR2,1,True
5438,"2 narrow door freezer 39 1/2""",https://bestwareshop.com/products/2-narrow-door-freezer-39-1-2,3158.99,EBNF2D,ea,True
5439,"2 Narrow Door Freezer, 39 1/2""_Bottom Mount Solid",https://bestwareshop.com/products/2-narrow-door-freezer-39-1-2_bottom-mount-solid,3123.99,EBNF2,1,True
5440,"2 Glass Door Refrigerator, 54 1/4""",https://bestwareshop.com/products/2-glass-door-refrigerator-54-1-4,3057.99,EBGR2,1,True
5441,"1 Glass Door Refrigerator, 27""_Bottom Mount",https://bestwareshop.com/products/1-glass-door-refrigerator-27_bottom-mount,2147.99,EBGR1,1,True
5442,"2 Narrow Glass Door Refrigerator, 39 1/2""_Bottom Mount",https://bestwareshop.com/products/2-narrow-glass-door-refrigerator-39-1-2_bottom-mount,2810.99,EBGNR2,1,True
5443,"3 Door Freezer, 75""_Bottom Mount Solid",https://bestwareshop.com/products/3-door-freezer-75_bottom-mount-solid,4411.99,EBF3,1,True
5444,"2 door freezer 54 1/4""",https://bestwareshop.com/products/2-door-freezer-54-1-4,3158.99,EBF2D,ea,True
5445,"2 Door Freezer, 54 1/4""_Bottom Mount Solid",https://bestwareshop.com/products/2-door-freezer-54-1-4_bottom-mount-solid,3550.99,EBF2,1,True
5446,"1 DOOR FREEZER 27""",https://bestwareshop.com/products/1-door-freezer-27,2099.99,EBF1D,ea,True
5447,"1 Door Freezer, 27""_Bottom Mount Solid",https://bestwareshop.com/products/1-door-freezer-27_bottom-mount-solid,2007.99,EBF1,1,True
5448,"2 Door (1 glass) Back Bar & Beer Dispenser, 48"" (One 1-Faucet Tower) - Black Exterior",https://bestwareshop.com/products/2-door-1-glass-back-bar-beer-dispenser-48-one-1-faucet-tower-black-exterior,2186.99,EBDS2-BBG-24,1,True
5449,"2 Door Back Bar & Beer Dispenser, 48"" (One 1-Faucet Tower) - Black Exterior",https://bestwareshop.com/products/2-door-back-bar-beer-dispenser-48-one-1-faucet-tower-black-exterior,2096.99,EBDS2-BB-24,1,True
5450,"2 Keg Direct Draw Beer Dispenser, 48"", (Two 1-Faucet Towers) - Black Exterior",https://bestwareshop.com/products/2-keg-direct-draw-beer-dispenser-48-two-1-faucet-towers-black-exterior,1983.99,EBDS2-24,1,True
5451,"4 Keg Club Top Beer Dispenser, 90"" (Two 2-Faucet Towers) - Black Exterior",https://bestwareshop.com/products/4-keg-club-top-beer-dispenser-90-two-2-faucet-towers-black-exterior,2889.99,EBD4-CT,1,True
5452,"3 Keg Club Top Beer Dispenser, 68"" (One 1-Faucet & One 2-Faucet Tower) - Black Exterior",https://bestwareshop.com/products/3-keg-club-top-beer-dispenser-68-one-1-faucet-one-2-faucet-tower-black-exterior,2615.99,EBD3-CT,1,True
5453,"2 Keg Club Top Beer Dispenser, 58"" (Two 1-Faucet Towers) - Black Exterior",https://bestwareshop.com/products/2-keg-club-top-beer-dispenser-58-two-1-faucet-towers-black-exterior,2454.99,EBD2-CT,1,True
5454,"1 Keg Direct Draw Beer Dispenser, 23"" (One 1-Faucet Tower) - Black Exterior",https://bestwareshop.com/products/1-keg-direct-draw-beer-dispenser-23-one-1-faucet-tower-black-exterior,1318.99,EBD1,1,True
5455,"3 Lid Horizontal Bottle Cooler, 95"" - Black Exterior",https://bestwareshop.com/products/3-lid-horizontal-bottle-cooler-95-black-exterior,2444.99,EBC95,1,True
5456,"3 Lid Horizontal Bottle Cooler, 80"" - Black Exterior",https://bestwareshop.com/products/3-lid-horizontal-bottle-cooler-80-black-exterior,2096.99,EBC80,1,True
5457,"2 Lid Horizontal Bottle Cooler, 65"" - Black Exterior",https://bestwareshop.com/products/2-lid-horizontal-bottle-cooler-65-black-exterior,1627.99,EBC65,1,True
5458,"2 Lid Horizontal Bottle Cooler, 50"" - Black Exterior",https://bestwareshop.com/products/2-lid-horizontal-bottle-cooler-50-black-exterior,1535.99,EBC50,1,True
5459,"1 Lid Horizontal Bottle Cooler, 37"" - Black Exterior",https://bestwareshop.com/products/1-lid-horizontal-bottle-cooler-37-black-exterior,1344.99,EBC37,1,True
5460,"3 Deep Glass Sliding Door Back Bar Cooler, 90"" - Black Exterior",https://bestwareshop.com/products/3-deep-glass-sliding-door-back-bar-cooler-90-black-exterior,3005.99,EBB90G-SD,1,True
5461,"2 Deep Glass Sliding Door Back Bar Cooler, 69"" - Black Exterior",https://bestwareshop.com/products/2-deep-glass-sliding-door-back-bar-cooler-69-black-exterior,2421.99,EBB69G-SD,1,True
5462,"2 Deep Glass Sliding Door Back Bar Cooler, 59"" - Black Exterior",https://bestwareshop.com/products/2-deep-glass-sliding-door-back-bar-cooler-59-black-exterior,2241.99,EBB59G-SD,1,True
5463,"2 Deep Glass Sliding Door Back Bar Cooler, 48"" - Black Exterior",https://bestwareshop.com/products/2-deep-glass-sliding-door-back-bar-cooler-48-black-exterior,2131.99,EBB48G-SD,1,True
5464,"1 Glass Door Back Bar Cooler, 23"" - Black Exterior",https://bestwareshop.com/products/1-glass-door-back-bar-cooler-23-black-exterior,1339.99,EBB23G,1,True
5465,"1 Door Back Bar Cooler, 23"" - Black Exterior",https://bestwareshop.com/products/1-door-back-bar-cooler-23-black-exterior,1188.99,EBB23,1,True
5466,BACK CASTER W/O BRAKE EVEREST BMGR48,https://bestwareshop.com/products/back-caster-w-o-brake-everest-bmgr48,29.00,CAS02-00,ea,True
5467,FRONT CASTER W/ BRAKE EVEREST BMGR48,https://bestwareshop.com/products/front-caster-w-brake-everest-bmgr48,29.00,CAS01-00,ea,True
5468,TRS23+ S/S UNIT DITO 603343,https://bestwareshop.com/products/trs23-s-s-unit-dito-603343,1999.00,TRS23+,1,True
5469,TRS22+S/S UNIT DITO 603355,https://bestwareshop.com/products/trs22-s-s-unit-dito-603355,1799.00,TRS22+,1,True
5470,J4 BLADE DITO DEAN,https://bestwareshop.com/products/j4-blade-dito-dean,199.00,J4,1,True
5471,J3 BLADE DITO DEAN,https://bestwareshop.com/products/j3-blade-dito-dean,199.00,J3,1,True
5472,DITO DEAN BLADE,https://bestwareshop.com/products/dito-dean-blade,199.00,C3,1,True
5473,AS4 BLADE DITO DEAN,https://bestwareshop.com/products/as4-blade-dito-dean,229.00,AS4,1,True
5474,AS3 BLADE DITO DEAN,https://bestwareshop.com/products/as3-blade-dito-dean,229.00,AS3,1,True
5475,"Non-Stick Wok 14"" 34CM",https://bestwareshop.com/products/non-stick-wok-14-34cm,17.99,EDC-W34,1,True
5476,32 CM FRY PAN JOYCOOK,https://bestwareshop.com/products/32-cm-fry-pan-joycook,12.99,EDC-F32,1,True
5477,30 CM FRY PAN JOYCOOK,https://bestwareshop.com/products/30-cm-fry-pan-joycook,10.99,EDC-F30,1,True
5478,28 CM FRY PAN JOYCOOK,https://bestwareshop.com/products/28-cm-fry-pan-joycook,8.99,EDC-F28,1,True
5479,DUTCH OVEN POT 30 QT,https://bestwareshop.com/products/dutch-oven-pot-30-qt,59.99,EDC-AP30,1,True
5480,DUTCH OVEN POT 24QT NON-STICK POT,https://bestwareshop.com/products/dutch-oven-pot-24qt-non-stick-pot,49.99,EDC-AP24,1,True
5481,DUTCH OVEN POT 18QT,https://bestwareshop.com/products/dutch-oven-pot-18qt,29.99,EDC-AP18,1,True
5482,BENRINER SLICER SMALL BR-11/E,https://bestwareshop.com/products/benriner-slicer-small-br-11-e,24.99,BENRINERS,1,True
5483,8-LB GROCERY BAG WHITE,https://bestwareshop.com/products/8-lb-grocery-bag-white,15.00,8W,500,True
5484,8-LB GROCERY BAG KRAFT,https://bestwareshop.com/products/8-lb-grocery-bag-kraft,11.00,8BR,500,True
5485,6-LB GROCERY BAG WHITE,https://bestwareshop.com/products/6-lb-grocery-bag-white,12.00,6W,500,True
5486,6-LB GROCERY BAG KRAFT,https://bestwareshop.com/products/6-lb-grocery-bag-kraft,8.50,6BR,500,True
5487,BAG 1/4BBL 66# KRAFT,https://bestwareshop.com/products/bag-1-4bbl-66-kraft,59.00,62BR,1/cs,True
5488,4-LB GROCERY BAG WHITE,https://bestwareshop.com/products/4-lb-grocery-bag-white,9.50,4W,500,True
5489,4-LB GROCERY BAG KRAFT,https://bestwareshop.com/products/4-lb-grocery-bag-kraft,7.50,4BR,500,True
5490,1/6-BBL 57# KRAFT BAG,https://bestwareshop.com/products/1-6-bbl-57-kraft-bag,41.00,46BR,500/BL,True
5491,20-LB GROCERY BAG KRAFT,https://bestwareshop.com/products/20-lb-grocery-bag-kraft,21.00,420BR,500,True
5492,2-LB GROCERY BAG WHITE,https://bestwareshop.com/products/2-lb-grocery-bag-white,8.50,2W,500,True
5493,2-LB GROCERY BAG KRAFT,https://bestwareshop.com/products/2-lb-grocery-bag-kraft,6.99,2BR,500,True
5494,16-LB GROCERY BG KRAFT,https://bestwareshop.com/products/16-lb-grocery-bg-kraft,19.00,16BR,500,True
5495,12-LB GROCERY BG KRAFT,https://bestwareshop.com/products/12-lb-grocery-bg-kraft,16.00,12BR,500,True
5496,POLY CLEAR GLOVE SMALL PE,https://bestwareshop.com/products/poly-clear-glove-small-pe,3.00,GLOVES-POLY,20/500,True
5497,POLY CLEAR GLOVE MED PE,https://bestwareshop.com/products/poly-clear-glove-med-pe,3.00,GLOVEM-POLY,20/500,True
5498,POLY CLEAR GLOVE LARGE PE,https://bestwareshop.com/products/poly-clear-glove-large-pe,3.00,GLOVEL-POLY,20/500,True
5499,"Poly Gloves (Large, 10000pcs/ctn)_Clear",https://bestwareshop.com/products/poly-gloves-large-10000pcs-ctn_clear,3.00,FP-GP2003-10K,20/500,True
5500,"10"" COOK'S KNIFE DEXTER",https://bestwareshop.com/products/10-cooks-knife-dexter,18.99,P94831,1,True
5501,"12"" SLICER, SCALLOPED KNIFE",https://bestwareshop.com/products/12-slicer-scalloped-knife,14.99,P94805,1,True
5502,"8"" BREAD, SCALLOPED KNIFE DEXTER 31603",https://bestwareshop.com/products/8-bread-scalloped-knife-dexter-31603,10.99,P94803,1,True
5503,"6"" BONING KNIFE YELLOW HANDLE",https://bestwareshop.com/products/6-boning-knife-yellow-handle,18.89,C131F-6,1,True
5504,SQUAT FOOD CONTR FOAM 8-OZ WHITE (20JL,https://bestwareshop.com/products/squat-food-contr-foam-8-oz-white-20jl,2.50,8SJ20,20/50,True
5505,FOAM CUP WHITE 8oz,https://bestwareshop.com/products/foam-cup-white-8oz,0.85,8J8,40/25,True
5506,CAPPUCCINO DOME LID WHITE,https://bestwareshop.com/products/cappuccino-dome-lid-white,27.00,8EL,10/100,True
5507,3-CMPT FOAM HINGED CONTAINER 8-3/8X7-7/8X3.25,https://bestwareshop.com/products/3-cmpt-foam-hinged-container-8-3-8x7-7-8x3-25,12.00,85HT3,2/100,True
5508,1-CMPT FOAM HINGED CONTAINER 8-3/8X7-7/8X3.25,https://bestwareshop.com/products/1-cmpt-foam-hinged-container-8-3-8x7-7-8x3-25,12.00,85HT1,2/100,True
5509,SQUAT FOOD CONTR FOAM CONTR 12JL LID,https://bestwareshop.com/products/squat-food-contr-foam-contr-12jl-lid,32.00,6SJ12,20/50,True
5510,VENTED LID PLASTIC 6J6,https://bestwareshop.com/products/vented-lid-plastic-6j6,15.00,6JL,10/100,True
5511,6-OZ FOAM CUPS WHITE (6JL LID),https://bestwareshop.com/products/6-oz-foam-cups-white-6jl-lid,0.75,6J6,40/25,True
5512,Foam Bowl 6 oz Dart,https://bestwareshop.com/products/foam-bowl-6-oz-dart,40.00,6B20,20/50,True
5513,CONEX PORTION 5.5-OZ CONTAINER,https://bestwareshop.com/products/conex-portion-5-5-oz-container,60.00,550PC,20/125,True
5514,SQUAT FOOD CONTR FOAM CONTR (6JL LID),https://bestwareshop.com/products/squat-food-contr-foam-contr-6jl-lid,1.40,4J6,20/50,True
5515,VENTED LIDS FOR 32MJ48,https://bestwareshop.com/products/vented-lids-for-32mj48,4.75,48JL,5/100,True
5516,COKE BIG DRINK TALL CUP 32-OZ,https://bestwareshop.com/products/coke-big-drink-tall-cup-32-oz,48.00,32TJ32-COKE,20/25,True
5517,BIG DRINK TALL CUP 32-OZ,https://bestwareshop.com/products/big-drink-tall-cup-32-oz,40.00,32TJ32,20/25,True
5518,TRANS STRAW-SLOT LID,https://bestwareshop.com/products/trans-straw-slot-lid,25.00,32SL,5/100,True
5519,WHITE VENTED FOAM LIDS,https://bestwareshop.com/products/white-vented-foam-lids,30.00,32RL,5/100,True
5520,SQUAT FOAM FOOD CONTR USE 48JL LID,https://bestwareshop.com/products/squat-foam-food-contr-use-48jl-lid,3.00,32MJ48,20/25,True
5521,TRANS VENTED LIDS,https://bestwareshop.com/products/trans-vented-lids,20.00,32JL,5/100,True
5522,SQUAT FOOD CONTAINER (48JL LID),https://bestwareshop.com/products/squat-food-container-48jl-lid,3.00,24MJ48,20/25,True
5523,CUP TALL FOAM 24-OZ (24SL LID),https://bestwareshop.com/products/cup-tall-foam-24-oz-24sl-lid,2.00,24J24,20/25,True
5524,TALL CUP FOAM 24-OZ,https://bestwareshop.com/products/tall-cup-foam-24-oz,34.00,24J16,20/25,True
5525,20OZ CAFE GOURMET CUP FOAM,https://bestwareshop.com/products/20oz-cafe-gourmet-cup-foam,43.00,20X16G,25/20,True
5526,TRANS VENTED LID 8SJ20/12SJ20 CUP,https://bestwareshop.com/products/trans-vented-lid-8sj20-12sj20-cup,3.00,20JL,10/100,True
5527,COKE CUP TALL FOAM 20-OZ (16SL LID),https://bestwareshop.com/products/coke-cup-tall-foam-20-oz-16sl-lid,35.00,20J16-COKE,20/25,True
5528,CUP TALL FOAM 20-OZ (16SL LID),https://bestwareshop.com/products/cup-tall-foam-20-oz-16sl-lid,28.00,20J16,20/25,True
5529,STRAW-SLOT LID,https://bestwareshop.com/products/straw-slot-lid,2.50,16SL,10/100,True
5530,SQUAT FOOD CONTR FOAM WHITE,https://bestwareshop.com/products/squat-food-contr-foam-white,32.00,16MJ32,20/25,True
5531,SQUAT FOAM FOOD CONTR WHITE,https://bestwareshop.com/products/squat-foam-food-contr-white,1.60,16MJ20,20/25,True
5532,VENTED LID TRANSLUCENT FOR TRANSLUCENT 14J16 CUP,https://bestwareshop.com/products/vented-lid-translucent-for-translucent-14j16-cup,21.00,16JL,10/100,True
5533,FOAM CUP 16-OZ WHT TALL (16SL LID),https://bestwareshop.com/products/foam-cup-16-oz-wht-tall-16sl-lid,1.40,16J16,40/25,True
5534,CAPPUCCINO LID FOR 16-OZ,https://bestwareshop.com/products/cappuccino-lid-for-16-oz,33.00,16EL,10/100,True
5535,CUP FOAM 14-OZ WHITE 14-OZ (16SL LID),https://bestwareshop.com/products/cup-foam-14-oz-white-14-oz-16sl-lid,40.00,14J16,40/25,True
5536,TALL CUP FOAM 14-OZ (12SL LID),https://bestwareshop.com/products/tall-cup-foam-14-oz-12sl-lid,1.40,14J12,40/25,True
5537,CAFE GOURMET CUP FOAM,https://bestwareshop.com/products/cafe-gourmet-cup-foam,45.00,12X16G,40/25,True
5538,SIP-THRU WHITE LID,https://bestwareshop.com/products/sip-thru-white-lid,23.00,12UL,10/100,True
5539,TRANS STRAW-SLOT LIDS,https://bestwareshop.com/products/trans-straw-slot-lids,2.50,12SL,10/100,True
5540,SQUAT FOOD CONTR FOAM CONTR WHITE (20JL LID),https://bestwareshop.com/products/squat-food-contr-foam-contr-white-20jl-lid,1.50,12SJ20,20/25,True
5541,VENTED LID PLASTIC WHITE,https://bestwareshop.com/products/vented-lid-plastic-white,20.00,12JL,10/100,True
5542,FOAM 12OZ CUP WHITE,https://bestwareshop.com/products/foam-12oz-cup-white,1.00,12J12,40/25,True
5543,WHITE SIP-THRU LIDS,https://bestwareshop.com/products/white-sip-thru-lids,23.00,10UL,10/100,True
5544,FOAM CUP WHITE 10JL LID,https://bestwareshop.com/products/foam-cup-white-10jl-lid,0.90,10J10,40/25,True
5545,SMALL TAPE (48/CS),https://bestwareshop.com/products/small-tape-48-cs,0.79,TAPE-SMALL,48/CS,True
5546,PRODUCE TAPE DISPENSER W/ BAG TRIMMER,https://bestwareshop.com/products/produce-tape-dispenser-w-bag-trimmer,23.99,QPC-7605K,1,True
5547,SCALE LABEL (12X600) CAS LP-1000,https://bestwareshop.com/products/scale-label-12x600-cas-lp-1000,49.00,LST8030,1,True
5548,CAS#8000  LP-1000 LABEL,https://bestwareshop.com/products/cas-8000-lp-1000-label,49.00,LST8000,1000,True
5549,8X12 LD BAG 1.25MIL,https://bestwareshop.com/products/8x12-ld-bag-1-25mil,19.00,LD-812,1000,True
5550,8*10 LD 1.25MIL BAG,https://bestwareshop.com/products/8-10-ld-1-25mil-bag,19.00,LD-810,1000,True
5551,10X8X22 2 MIL LD BAG,https://bestwareshop.com/products/10x8x22-2-mil-ld-bag,39.00,LD-10822,1,True
5552,Big Digital Timer CDN,https://bestwareshop.com/products/big-digital-timer-cdn,12.99,UTL264,1,True
5553,BIG DIGITAL ELECTRONIC TIMER,https://bestwareshop.com/products/big-digital-electronic-timer,13.99,TM15,1,True
5554,"10"" -Flat Square Broad Rim Plate",https://bestwareshop.com/products/10-flat-square-broad-rim-plate,9.99,713-101,ea,True
5555,"5"" -Divided Condiment Dish",https://bestwareshop.com/products/5-divided-condiment-dish,2.69,713-013,144/CS,True
5556,"9"" -Oval Bowl (26 oz)",https://bestwareshop.com/products/9-oval-bowl-26-oz,9.29,712-92N,18/CS,True
5557,"EGG  8.5"" BOWL",https://bestwareshop.com/products/egg-8-5-bowl,7.09,712-84,ea,True
5558,"EGG  7.5"" BOWL",https://bestwareshop.com/products/egg-7-5-bowl,5.89,712-74,ea,True
5559,"7-1/4"" -Square Coupe Plate",https://bestwareshop.com/products/7-1-4-square-coupe-plate,4.09,712-71N,ea,True
5560,"10-1/2"" -Oval Bowl (44 oz)",https://bestwareshop.com/products/10-1-2-oval-bowl-44-oz,11.29,712-102N,ea,True
5561,"10-1/4"" -Square Coupe Plate",https://bestwareshop.com/products/10-1-4-square-coupe-plate,9.29,712-101N,ea,True
5562,"9-1/4"" x 7-1/2"" -Oval Flare Bowl",https://bestwareshop.com/products/9-1-4-x-7-1-2-oval-flare-bowl,6.99,711-92N,24/cs,True
5563,"8-1/4"" x 6-1/2"" -Oval Flare Bowl",https://bestwareshop.com/products/8-1-4-x-6-1-2-oval-flare-bowl,5.99,711-82N,36/CS,True
5564,"7-1/2"" X 6"" -Oval Flare Bowl",https://bestwareshop.com/products/7-1-2-x-6-oval-flare-bowl,4.99,711-72N,48/CS,True
5565,"5-1/2"" x 4-1/4"" -Oval Flare Bowl",https://bestwareshop.com/products/5-1-2-x-4-1-4-oval-flare-bowl,3.99,711-52N,96/cs,True
5566,"1-3/4"" MINI SLANTED CYLINDER",https://bestwareshop.com/products/1-3-4-mini-slanted-cylinder,2.49,711-1725,120/cs,True
5567,"12"" TRIANGULAR PLATE",https://bestwareshop.com/products/12-triangular-plate,5.90,711-121,ea,True
5568,"11"" Flat Square Broad Rim Plate",https://bestwareshop.com/products/11-flat-square-broad-rim-plate,15.99,711-111,12/cs,True
5569,"10"" Flat Square Broad Rim Flate",https://bestwareshop.com/products/10-flat-square-broad-rim-flate,11.29,711-101,12/cs,True
